total,datetime_utc,PV,CHP,mean_global_irradiance,Air_temp,Facility_Manager,Engine_test_stand
59.9139875286646,2023-12-15 21:00:00,0.0024522492512134,-184.84224233333333,0.0,5.639968995101495,Alex Brown,Standby
51.63903121678355,2023-12-15 22:00:00,0.0021345889438569,-184.9624655,0.0,5.513508300015331,Alex Brown,Standby
45.95138662856931,2023-12-15 23:00:00,0.0027903975063068,-185.02789566666667,0.0,5.541650440471797,Alex Brown,Standby
46.72317574858439,2023-12-16 00:00:00,0.0029310914349527,-185.00521416666663,0.0,5.404883764398076,John Doe,Standby
44.805538197472806,2023-12-16 01:00:00,0.0023993157838408,-184.94345316666664,0.0,5.260375263280165,John Doe,Standby
40.30828410028645,2023-12-16 02:00:00,0.0010527112070243,-184.807247,0.0,5.1260242246054695,John Doe,Off
38.980336063916056,2023-12-16 03:00:00,0.0019561953916034,-185.1266098333333,0.0,5.149676730711811,John Doe,Off
40.00327470269387,2023-12-16 04:00:00,0.001808615449836,-184.9300025,0.0,5.022932498172949,John Doe,Off
35.832412864048734,2023-12-16 05:00:00,0.0013498501379573,-184.79860266666668,0.0,5.168924020588352,John Doe,Off
35.5886902817401,2023-12-16 06:00:00,-0.0013504065571698,-184.61043166666667,0.0,5.088571216149962,John Doe,Off
33.42613048797216,2023-12-16 07:00:00,-2.9688364159302707,-184.4494963333333,12.537357879754415,5.3805387754508205,John Doe,Off
11.465434384415028,2023-12-16 08:00:00,-20.2330613863864,-184.2777883333333,57.34757891774426,5.832594669676194,Jane Smith,Off
2.833014302067546,2023-12-16 09:00:00,-41.00948198615009,-184.5002548551913,110.49930410852016,6.297483132400262,Jane Smith,Off
-13.663506257279776,2023-12-16 10:00:00,-53.84788418884405,-184.3244848333333,58.23129506604721,6.656876034935419,Jane Smith,Off
4.926801174230728,2023-12-16 11:00:00,-68.9553732330061,-153.4299835,99.68154857779888,6.672723453458809,Jane Smith,Off
-31.91829350446636,2023-12-16 12:00:00,-89.72120886067393,-172.20154933333336,96.75083322864056,7.034575041969433,Jane Smith,Off
-17.014538464954274,2023-12-16 13:00:00,-59.25472062337541,-184.6417744726776,44.67042774442056,7.317543515221486,Jane Smith,Off
17.007530179652253,2023-12-16 14:00:00,-19.04894163223559,-184.95900065873016,27.012604176490573,7.425999239673171,Jane Smith,Off
34.68480656512205,2023-12-16 15:00:00,-2.377245615568662,-184.8005983333333,3.0796723833339352,7.4120059577965405,Jane Smith,Off
47.41564845027188,2023-12-16 16:00:00,0.0053605789080735,-184.80466333333337,0.0,7.474877826658502,Alex Brown,Standby
42.32669126713318,2023-12-16 17:00:00,0.0039191022401909,-184.5352535,0.0,7.31369999397731,Alex Brown,Off
46.6958483417527,2023-12-16 18:00:00,0.003088516367053,-184.773663,0.0,6.8924589223084585,Alex Brown,Standby
42.52418429125699,2023-12-16 19:00:00,0.0011326612086991,-184.773663,0.0,6.860454148679809,Alex Brown,Off
51.57122829095539,2023-12-16 20:00:00,0.0026391756303185,-184.8307911666667,0.0,7.161847490573008,Alex Brown,Standby
43.28516860676449,2023-12-16 21:00:00,0.0015229440544582,-185.06859433333327,0.0,7.265412145152935,Alex Brown,Off
46.0075990174114,2023-12-16 22:00:00,0.0021457191726516,-185.006354,0.0,7.20985890976982,Alex Brown,Standby
47.28292887286528,2023-12-16 23:00:00,0.0012269093177065,-185.0828705,0.0,7.152744204506402,Alex Brown,Standby
47.47456853009904,2023-12-17 00:00:00,0.0017224526817782,-185.005992,0.0,7.0168437326325845,John Doe,Standby
44.522035746799546,2023-12-17 01:00:00,0.0007617182227333,-185.0728123333333,0.0,6.922384989855035,John Doe,Standby
